Date,Open,High,Low,Close,Adj Close,Volume
2016-06-10,183.050003,184.800003,181.699997,183.850006,170.787033,105230
2016-06-13,181.199997,182.500000,176.000000,176.750000,164.191528,143476
2016-06-14,176.750000,179.850006,176.000000,179.149994,166.420990,82378
2016-06-15,180.000000,187.199997,178.250000,185.850006,172.644943,226916
2016-06-16,185.399994,191.300003,183.300003,185.300003,172.134018,291310
2016-06-17,187.000000,188.000000,180.649994,181.500000,168.604019,119941
2016-06-20,181.000000,181.000000,177.000000,177.449997,164.841782,173607
2016-06-21,177.600006,179.250000,176.649994,177.300003,164.702423,126662
2016-06-22,178.000000,179.500000,173.149994,173.750000,161.404694,121975
2016-06-23,173.100006,175.000000,173.000000,173.350006,161.033096,75934
2016-06-24,170.000000,172.500000,163.350006,171.350006,159.175217,153669
2016-06-27,172.699997,176.399994,171.000000,175.100006,162.658737,110299
2016-06-28,174.949997,178.800003,173.699997,174.600006,162.194275,104219
2016-06-29,176.600006,176.699997,175.149994,175.550003,163.076797,51573
2016-06-30,177.399994,178.000000,174.600006,175.149994,162.705185,90894
2016-07-01,175.899994,179.500000,175.199997,175.899994,163.401901,183490
2016-07-04,177.500000,179.500000,175.550003,176.149994,163.634140,88623
2016-07-05,178.500000,181.000000,173.000000,173.699997,161.358231,588904
2016-07-07,175.000000,176.300003,171.449997,172.399994,160.150589,160185
2016-07-08,173.149994,173.850006,171.000000,171.649994,159.453873,66019
2016-07-11,173.449997,177.300003,172.949997,176.250000,163.727051,133914
2016-07-12,176.750000,177.300003,173.149994,174.199997,161.822693,83804
2016-07-13,174.649994,175.649994,172.199997,173.250000,160.940201,73889
2016-07-14,173.949997,174.399994,171.199997,172.250000,160.011261,111655
2016-07-15,171.149994,176.850006,170.100006,170.699997,158.571365,157687
2016-07-18,170.199997,172.800003,168.000000,169.350006,157.317307,72811
2016-07-19,168.399994,168.850006,166.649994,167.750000,155.830978,111569
2016-07-20,168.300003,175.399994,167.000000,174.300003,161.915604,231328
2016-07-21,175.899994,175.899994,170.600006,171.300003,159.128754,67480
2016-07-22,171.899994,175.500000,170.000000,170.699997,158.571365,63962
2016-07-25,172.500000,172.500000,169.750000,170.500000,158.385590,81775
2016-07-26,171.199997,177.000000,170.500000,173.699997,161.358231,220511
2016-07-27,173.000000,175.699997,172.500000,173.350006,161.033096,89069
2016-07-28,173.899994,175.000000,172.750000,173.800003,161.451111,45244
2016-07-29,172.800003,174.149994,169.600006,170.250000,158.153366,105828
2016-08-01,170.500000,172.500000,170.100006,171.000000,158.850067,85355
2016-08-02,173.500000,179.000000,170.000000,171.449997,159.268097,431353
2016-08-03,160.000000,175.699997,159.000000,172.949997,160.661514,711439
2016-08-04,174.899994,175.350006,169.500000,174.449997,162.054932,182850
2016-08-05,175.000000,178.949997,173.199997,177.350006,164.748886,212243
2016-08-08,177.350006,188.199997,175.399994,186.399994,173.155838,485419
2016-08-09,186.750000,188.699997,183.000000,187.199997,173.899002,166788
2016-08-10,188.699997,189.000000,181.649994,183.399994,170.369019,129540
2016-08-11,181.000000,190.000000,172.500000,179.899994,167.117706,181958
2016-08-12,180.250000,184.149994,179.449997,181.050003,168.185989,48440
2016-08-16,183.899994,184.800003,177.000000,178.699997,166.002960,104440
2016-08-17,181.000000,181.800003,177.500000,179.000000,166.281647,63747
2016-08-18,178.850006,180.300003,177.000000,177.350006,164.748886,45660
2016-08-19,177.949997,187.600006,177.949997,186.149994,172.923599,185383
2016-08-22,188.199997,188.800003,182.300003,183.399994,170.369019,76241
2016-08-23,183.949997,183.949997,180.000000,181.300003,168.418228,61600
2016-08-24,180.500000,186.300003,179.199997,182.449997,169.486526,102941
2016-08-25,184.300003,187.649994,181.699997,186.949997,173.666763,148808
2016-08-26,189.000000,195.300003,183.600006,193.300003,179.565598,324694
2016-08-29,193.800003,195.500000,188.100006,189.050003,175.617569,134305
2016-08-30,191.000000,193.500000,188.600006,190.649994,177.103867,120222
2016-08-31,190.949997,193.250000,187.100006,188.399994,175.013733,84211
2016-09-01,189.399994,190.300003,183.050003,184.449997,171.344391,87674
2016-09-02,185.000000,185.899994,181.500000,182.050003,169.114929,55142
2016-09-06,183.600006,189.199997,182.399994,188.500000,175.106644,234368
2016-09-07,188.149994,188.649994,182.500000,183.850006,170.787033,156191
2016-09-08,183.300003,183.899994,180.500000,181.899994,168.975601,99052
2016-09-09,181.350006,186.000000,181.350006,182.600006,169.625870,64141
2016-09-12,181.050003,181.050003,178.000000,178.449997,165.770721,52190
2016-09-14,179.000000,181.100006,178.199997,179.050003,166.328094,43573
2016-09-15,180.649994,183.300003,179.000000,179.800003,167.024811,58465
2016-09-16,181.449997,183.949997,179.100006,179.850006,167.071274,49201
2016-09-19,180.600006,182.000000,177.050003,177.449997,164.841782,73730
2016-09-20,178.699997,179.000000,175.149994,175.600006,163.123230,77136
2016-09-21,176.649994,183.399994,174.899994,181.149994,168.278885,221240
2016-09-22,186.949997,190.000000,184.699997,189.300003,175.849823,215211
2016-09-23,189.350006,189.750000,184.000000,184.300003,171.205078,88438
2016-09-26,184.000000,192.199997,182.899994,189.699997,176.221390,196645
2016-09-27,189.149994,190.500000,181.050003,183.300003,170.276123,98873
2016-09-28,183.649994,185.899994,181.100006,182.550003,169.579407,127495
2016-09-29,184.000000,184.649994,171.000000,174.600006,162.194275,238541
2016-09-30,175.100006,181.649994,171.399994,180.100006,167.303497,244877
2016-10-03,181.949997,183.300003,179.199997,180.250000,167.442841,96359
2016-10-04,180.800003,181.800003,178.399994,179.800003,167.024811,79579
2016-10-05,179.800003,184.500000,178.800003,182.750000,169.765182,216306
2016-10-06,186.800003,186.800003,179.899994,180.699997,167.860855,177625
2016-10-07,181.100006,181.699997,179.100006,179.449997,166.699677,63235
2016-10-10,180.550003,181.500000,178.699997,179.250000,166.513901,37288
2016-10-13,179.100006,179.500000,172.750000,173.699997,161.358231,105609
2016-10-14,174.500000,176.000000,172.750000,173.149994,160.847305,83055
2016-10-17,173.699997,173.699997,169.600006,170.199997,158.106903,129021
2016-10-18,171.899994,172.050003,169.699997,170.199997,158.106903,142855
2016-10-19,170.399994,172.050003,168.500000,169.149994,157.131516,136152
2016-10-20,171.949997,174.000000,170.199997,173.149994,160.847305,191690
2016-10-21,173.850006,177.550003,173.399994,174.899994,162.472946,152560
2016-10-24,175.000000,178.199997,173.649994,176.449997,163.912827,104330
2016-10-25,177.199997,177.699997,174.350006,175.000000,162.565857,78643
2016-10-26,174.500000,176.949997,173.649994,174.350006,161.962051,88182
2016-10-27,174.199997,174.850006,171.000000,172.350006,160.104172,90349
2016-10-28,169.800003,176.500000,169.500000,173.100006,160.800858,159796
2016-11-01,172.600006,178.000000,172.600006,175.800003,163.309006,85128
2016-11-02,173.550003,181.500000,171.550003,179.000000,166.281647,245042
2016-11-03,181.000000,182.500000,176.649994,179.100006,166.374542,148416
2016-11-04,178.000000,181.000000,175.000000,175.850006,163.355469,96068
2016-11-07,178.000000,179.500000,176.699997,178.399994,165.724258,48310
2016-11-08,179.949997,180.800003,176.300003,177.149994,164.563080,70448
2016-11-09,168.550003,174.000000,160.000000,172.899994,160.615051,135491
2016-11-10,174.949997,178.199997,174.899994,175.750000,163.262573,78978
2016-11-11,173.899994,175.500000,170.100006,171.550003,159.361008,62837
2016-11-15,171.250000,171.399994,162.449997,165.800003,154.019531,221432
2016-11-16,166.449997,171.000000,163.000000,165.000000,153.276367,63619
2016-11-17,162.350006,165.500000,161.100006,162.350006,150.814682,64211
2016-11-18,160.300003,165.399994,159.800003,164.350006,152.672577,63595
2016-11-21,167.000000,169.600006,165.250000,168.399994,156.434784,133739
2016-11-22,169.899994,170.800003,164.800003,166.850006,154.994949,68448
2016-11-23,167.500000,169.500000,165.500000,167.899994,155.970322,47451
2016-11-24,167.500000,173.000000,166.550003,171.199997,159.035858,114584
2016-11-25,168.050003,172.800003,168.050003,170.449997,158.339157,42175
2016-11-28,170.699997,175.600006,169.899994,173.699997,161.358231,100866
2016-11-29,174.149994,175.399994,171.800003,172.750000,160.475723,54191
2016-11-30,170.500000,178.800003,170.500000,178.050003,165.399155,121708
2016-12-01,180.000000,180.000000,175.149994,175.949997,163.448364,86790
2016-12-02,175.050003,179.899994,175.000000,177.050003,164.470200,68336
2016-12-05,175.550003,176.949997,173.000000,174.449997,162.054932,22574
2016-12-06,177.500000,183.699997,177.300003,181.550003,168.650467,175336
2016-12-07,185.000000,189.000000,180.250000,181.500000,168.604019,273937
2016-12-08,183.699997,184.500000,181.000000,181.899994,168.975601,62357
2016-12-09,183.500000,183.500000,180.600006,181.750000,168.836243,46595
2016-12-12,182.000000,188.949997,180.850006,188.100006,174.735092,165102
2016-12-13,189.149994,190.199997,185.100006,186.050003,172.830719,122309
2016-12-14,185.300003,187.300003,181.050003,182.550003,169.579407,61596
2016-12-15,181.100006,184.850006,180.300003,182.449997,169.486526,49753
2016-12-16,182.550003,183.649994,179.000000,179.699997,166.931915,43525
2016-12-19,179.699997,181.000000,177.000000,178.850006,166.142303,64262
2016-12-20,179.500000,180.750000,176.149994,176.550003,164.005722,33938
2016-12-21,177.199997,178.850006,176.100006,176.899994,164.330856,51393
2016-12-22,177.550003,178.050003,173.000000,173.800003,161.451111,37303
2016-12-23,172.600006,176.000000,171.550003,173.649994,161.311783,48672
2016-12-26,173.000000,174.000000,170.149994,172.649994,160.382828,42928
2016-12-27,170.100006,173.949997,170.100006,173.449997,161.125992,35233
2016-12-28,173.250000,178.250000,173.000000,175.500000,163.030334,62284
2016-12-29,174.050003,179.500000,173.649994,177.500000,164.888229,46471
2016-12-30,178.000000,180.050003,176.800003,178.550003,165.863617,43412
2017-01-02,178.949997,179.500000,177.100006,177.550003,164.934662,56353
2017-01-03,178.500000,179.100006,176.600006,177.949997,165.306259,28021
2017-01-04,179.000000,180.250000,177.000000,178.750000,166.049423,30780
2017-01-05,179.399994,181.899994,179.000000,181.649994,168.743347,57922
2017-01-06,182.000000,183.000000,178.300003,179.449997,166.699677,49243
2017-01-09,179.300003,181.100006,178.050003,178.550003,165.863617,19343
2017-01-10,178.949997,181.500000,178.000000,179.350006,166.606781,32630
2017-01-11,180.250000,181.250000,178.250000,178.949997,166.235199,57294
2017-01-12,179.250000,188.899994,178.850006,185.949997,172.737823,287446
2017-01-13,187.000000,188.100006,184.500000,185.850006,172.644943,99963
2017-01-16,185.600006,188.000000,184.500000,185.550003,172.366257,52190
2017-01-17,186.050003,187.250000,183.300003,185.350006,172.180466,56957
2017-01-18,186.199997,189.000000,185.199997,186.199997,172.970062,83596
2017-01-19,185.899994,200.800003,185.600006,198.500000,184.396118,613326
2017-01-20,199.500000,201.000000,191.500000,192.600006,178.915344,303804
2017-01-23,194.399994,197.600006,193.399994,194.100006,180.308762,105067
2017-01-24,196.949997,198.399994,194.000000,196.149994,182.213089,139828
2017-01-25,197.899994,197.899994,194.199997,195.199997,181.330597,69966
2017-01-27,195.199997,204.199997,194.550003,202.250000,187.879684,293077
2017-01-30,201.000000,204.000000,195.699997,196.300003,182.352432,113244
2017-01-31,195.399994,201.000000,192.649994,193.949997,180.169403,103073
2017-02-01,195.000000,199.250000,193.050003,198.050003,183.978104,81655
2017-02-02,198.199997,201.649994,195.550003,196.199997,182.259552,62339
2017-02-03,195.850006,199.699997,195.850006,197.500000,183.467178,49630
2017-02-06,199.000000,200.449997,196.850006,197.350006,183.327835,56148
2017-02-07,198.699997,210.149994,196.550003,209.300003,194.428787,307700
2017-02-08,210.000000,212.000000,207.100006,209.550003,194.660995,140865
2017-02-09,210.500000,214.100006,207.199997,208.100006,193.314041,118195
2017-02-10,193.850006,209.800003,193.850006,207.600006,192.849548,491215
2017-02-13,207.000000,208.649994,201.399994,206.550003,191.874161,91139
2017-02-14,205.100006,210.949997,205.100006,206.649994,191.967041,97684
2017-02-15,204.100006,207.250000,199.550003,201.000000,186.718506,79174
2017-02-16,202.100006,205.050003,201.300003,204.149994,189.644669,52528
2017-02-17,205.399994,207.699997,203.000000,206.550003,191.874161,56933
2017-02-20,205.850006,208.149994,204.350006,206.149994,191.502563,43060
2017-02-21,207.100006,207.199997,203.699997,205.850006,191.223907,54226
2017-02-22,206.699997,213.000000,204.300003,205.250000,190.666519,186864
2017-02-23,204.899994,206.699997,199.600006,200.850006,186.579163,80316
2017-02-27,199.250000,204.750000,199.250000,202.449997,188.065475,55389
2017-02-28,203.750000,207.949997,203.300003,205.100006,190.527191,66806
2017-03-01,205.199997,211.550003,204.800003,207.500000,192.756653,107901
2017-03-02,208.500000,208.850006,200.300003,201.050003,186.764954,72471
2017-03-03,200.100006,202.699997,199.750000,201.000000,186.718506,32906
2017-03-06,201.550003,203.899994,198.750000,200.600006,186.346939,66307
2017-03-07,200.850006,204.800003,200.300003,201.000000,186.718506,55483
2017-03-08,200.300003,202.149994,198.100006,199.250000,185.092834,34555
2017-03-09,198.000000,201.399994,194.500000,195.050003,181.191238,73454
2017-03-10,196.899994,197.800003,193.199997,194.300003,180.494553,55214
2017-03-14,201.000000,201.000000,195.350006,195.949997,182.027313,73831
2017-03-15,195.850006,198.199997,190.600006,191.500000,177.893509,113649
2017-03-16,192.500000,203.000000,192.149994,200.199997,185.975342,218193
2017-03-17,203.149994,211.199997,202.100006,209.800003,194.893250,362977
2017-03-20,210.000000,218.800003,207.800003,215.350006,200.048904,542890
2017-03-21,216.000000,218.699997,214.550003,215.550003,200.234695,144600
2017-03-22,215.350006,217.350006,211.899994,215.300003,200.002441,190769
2017-03-23,216.199997,221.000000,215.550003,218.300003,202.789276,130263
2017-03-24,221.000000,223.199997,216.100006,216.600006,201.210083,82256
2017-03-27,218.000000,218.000000,214.000000,215.050003,199.770203,48919
2017-03-28,215.000000,218.699997,215.000000,217.149994,201.720993,62021
2017-03-29,219.000000,226.399994,217.600006,222.000000,206.226395,247338
2017-03-30,225.000000,241.250000,224.000000,235.750000,218.999435,612160
2017-03-31,233.949997,239.100006,227.300003,232.350006,215.841034,198106
2017-04-03,232.199997,237.500000,223.500000,236.000000,219.231659,223745
2017-04-05,236.000000,237.500000,232.550003,233.850006,217.234436,63649
2017-04-06,234.199997,237.449997,230.300003,231.350006,214.912079,80752
2017-04-07,232.000000,233.000000,226.750000,228.949997,212.682587,47886
2017-04-10,233.000000,233.000000,220.399994,221.600006,205.854828,73045
2017-04-11,224.800003,225.600006,217.250000,221.949997,206.179947,1855578
2017-04-12,222.300003,222.300003,213.800003,215.100006,199.816650,87346
2017-04-13,215.100006,217.699997,209.899994,215.899994,200.559814,129050
2017-04-17,215.000000,220.350006,211.899994,212.350006,197.262070,114474
2017-04-18,214.000000,222.800003,212.699997,214.550003,199.305740,142726
2017-04-19,213.500000,221.800003,213.500000,221.199997,205.483246,87995
2017-04-20,222.800003,225.800003,219.750000,223.800003,207.898499,85460
2017-04-21,225.149994,228.800003,218.199997,219.600006,203.996918,113093
2017-04-24,220.649994,233.949997,219.899994,231.399994,214.958511,165756
2017-04-25,231.250000,234.800003,226.600006,231.000000,214.586929,84686
2017-04-26,231.250000,235.000000,223.750000,226.949997,210.824692,128261
2017-04-27,227.699997,232.899994,222.550003,227.550003,211.382050,86088
2017-04-28,227.550003,229.800003,225.649994,226.850006,210.731796,63888
2017-05-02,227.550003,229.000000,221.600006,223.649994,207.759171,47795
2017-05-03,225.000000,227.250000,220.500000,222.100006,206.319305,64057
2017-05-04,223.899994,224.500000,218.500000,220.000000,204.368484,68158
2017-05-05,226.000000,226.000000,217.300003,218.199997,202.696381,95695
2017-05-08,218.199997,226.000000,218.199997,223.750000,207.852066,105908
2017-05-09,226.250000,228.500000,224.399994,225.550003,209.524185,106721
2017-05-10,226.600006,229.600006,225.149994,226.550003,210.453125,51718
2017-05-11,227.000000,228.550003,222.000000,222.899994,207.062439,63109
2017-05-12,223.750000,226.000000,211.500000,212.949997,197.819427,125354
2017-05-15,213.699997,215.550003,211.899994,214.250000,199.027054,88113
2017-05-16,215.800003,217.699997,210.600006,213.399994,198.237442,98893
2017-05-17,214.800003,217.399994,213.500000,214.350006,199.119965,46013
2017-05-18,211.000000,215.199997,201.399994,202.949997,188.529938,139738
2017-05-19,206.800003,208.750000,201.899994,204.800003,190.248520,106972
2017-05-22,206.100006,207.500000,196.550003,198.750000,184.628357,113167
2017-05-23,198.800003,198.800003,187.899994,189.350006,175.896255,148323
2017-05-24,194.699997,201.750000,191.500000,194.649994,180.819672,306831
2017-05-25,195.100006,199.000000,192.000000,198.149994,184.070984,78064
2017-05-26,197.550003,198.000000,193.100006,194.750000,180.912582,71464
2017-05-29,192.250000,199.649994,185.000000,186.100006,172.877182,97800
2017-05-30,187.000000,189.649994,181.750000,187.850006,174.502838,112539
2017-05-31,187.800003,191.649994,187.000000,190.399994,176.871658,103351
2017-06-01,190.399994,193.250000,187.899994,190.050003,176.546524,105417
2017-06-02,191.050003,192.350006,189.000000,189.899994,176.407181,37901
2017-06-05,190.750000,192.949997,189.050003,191.300003,177.707718,98281
2017-06-06,190.449997,191.050003,186.000000,188.699997,175.292435,69365
2017-06-07,190.000000,191.949997,186.000000,189.850006,176.360733,47773
2017-06-08,188.449997,192.000000,186.149994,190.149994,178.710312,56114
2017-06-09,191.000000,191.000000,186.699997,187.699997,176.407715,56235
2017-06-12,187.149994,192.350006,183.399994,185.300003,174.152115,186921
2017-06-13,185.850006,186.699997,182.800003,183.550003,172.507401,97483
2017-06-14,183.750000,186.100006,179.100006,184.199997,173.118286,159108
2017-06-15,182.300003,188.600006,182.300003,185.949997,174.763000,77017
2017-06-16,186.000000,187.399994,183.550003,184.199997,173.118286,48485
2017-06-19,185.000000,185.100006,179.600006,181.149994,170.251785,134916
2017-06-20,182.500000,187.600006,182.000000,187.149994,175.890793,122345
2017-06-21,185.000000,187.550003,182.000000,183.000000,171.990479,96399
2017-06-22,183.300003,184.699997,180.100006,180.899994,170.016815,172815
2017-06-23,181.199997,181.500000,175.100006,176.250000,165.646576,112828
2017-06-27,176.000000,177.000000,171.550003,174.250000,163.766891,111208
2017-06-28,171.500000,176.500000,171.500000,174.500000,164.001846,69730
2017-06-29,175.750000,180.050003,174.800003,177.250000,166.586411,114235
2017-06-30,177.000000,178.000000,175.149994,177.199997,166.539413,40534
2017-07-03,177.750000,179.750000,176.699997,178.449997,167.714203,81776
2017-07-04,178.949997,185.850006,178.050003,184.149994,173.071289,102258
2017-07-05,185.000000,190.600006,184.350006,189.449997,178.052429,96903
2017-07-06,191.250000,192.000000,187.300003,187.899994,176.595673,71973
2017-07-07,187.100006,189.300003,185.000000,186.050003,174.856995,64171
2017-07-10,187.699997,190.000000,184.000000,188.949997,177.582504,77833
2017-07-11,189.100006,191.250000,186.100006,187.149994,175.890793,90080
2017-07-12,187.000000,189.250000,186.000000,186.750000,175.514877,31705
2017-07-13,186.899994,189.600006,184.149994,185.300003,174.152115,67190
2017-07-14,186.300003,186.300003,181.199997,182.000000,171.050629,60979
2017-07-17,183.199997,184.899994,181.000000,181.550003,170.627716,253271
2017-07-18,180.850006,182.699997,179.500000,180.600006,169.734879,59438
2017-07-19,182.050003,183.699997,180.350006,182.850006,171.849518,43818
2017-07-20,183.300003,184.199997,180.250000,181.100006,170.204803,63882
2017-07-21,181.250000,183.399994,179.649994,180.350006,169.499924,63651
2017-07-24,180.750000,181.649994,178.699997,179.500000,168.701035,45294
2017-07-25,179.600006,180.050003,177.000000,178.250000,167.526245,63117
2017-07-26,178.250000,181.199997,177.550003,179.250000,168.466095,69193
2017-07-27,178.850006,182.699997,178.800003,179.949997,169.123993,104653
2017-07-28,179.399994,183.750000,179.100006,181.949997,171.003647,98416
2017-07-31,182.949997,183.949997,180.000000,181.899994,170.956665,64005
2017-08-01,182.750000,190.399994,180.300003,181.750000,170.815689,1739756
2017-08-02,183.449997,186.350006,182.500000,183.300003,172.272430,147965
2017-08-03,183.000000,187.000000,182.149994,183.649994,172.601379,532790
2017-08-04,183.850006,189.899994,183.399994,188.300003,176.971619,303701
2017-08-07,193.000000,203.600006,193.000000,201.699997,189.565460,725126
2017-08-08,201.199997,203.949997,193.350006,197.750000,185.853088,349853
2017-08-09,198.000000,201.899994,194.149994,195.500000,183.738480,245136
2017-08-10,196.000000,197.500000,186.750000,189.350006,177.958466,214723
2017-08-11,185.050003,195.100006,184.000000,193.899994,182.234711,224538
2017-08-14,195.149994,204.800003,195.149994,203.250000,191.022217,282327
2017-08-16,205.050003,214.000000,205.050003,210.899994,198.211975,493064
2017-08-17,212.899994,216.699997,210.600006,211.600006,198.869873,235182
2017-08-18,209.100006,215.500000,206.199997,214.000000,201.125473,286535
2017-08-21,217.000000,219.000000,210.500000,211.649994,198.916855,260512
2017-08-22,214.100006,216.399994,207.600006,208.350006,195.815384,208863
2017-08-23,210.300003,211.300003,207.850006,209.500000,196.896194,134627
2017-08-24,208.000000,212.199997,208.000000,209.750000,197.131165,111622
2017-08-28,212.350006,215.399994,210.350006,213.350006,200.514587,144622
2017-08-29,213.000000,214.250000,209.500000,210.199997,197.554092,122424
2017-08-30,214.000000,215.199997,211.250000,211.899994,199.151810,141548
2017-08-31,212.000000,213.800003,208.649994,210.100006,197.460098,212335
2017-09-01,211.000000,213.000000,210.100006,211.000000,198.305969,98882
2017-09-04,212.399994,219.000000,207.699997,217.100006,204.038986,226495
2017-09-05,218.899994,223.300003,217.600006,220.250000,206.999466,288840
2017-09-06,218.000000,221.899994,217.199997,219.350006,206.153625,164648
2017-09-07,219.250000,222.149994,217.250000,218.149994,205.025803,93424
2017-09-08,217.100006,227.000000,217.100006,223.899994,210.429871,659155
2017-09-11,225.000000,227.899994,223.850006,226.250000,212.638504,214381
2017-09-12,227.000000,229.000000,225.550003,227.250000,213.578339,233347
2017-09-13,228.000000,231.500000,221.899994,222.800003,209.396072,355046
2017-09-14,221.050003,226.500000,221.050003,224.199997,210.711838,97410
2017-09-15,223.000000,224.449997,218.800003,220.399994,207.140442,108411
2017-09-18,223.899994,224.649994,221.699997,222.550003,209.161102,124128
2017-09-19,221.100006,227.899994,221.100006,226.050003,212.450546,134278
2017-09-20,230.000000,232.449997,228.000000,229.100006,215.317047,397342
2017-09-21,231.699997,232.000000,225.600006,227.050003,213.390366,180733
2017-09-22,226.600006,227.100006,214.050003,215.250000,202.300278,170341
2017-09-25,217.500000,221.449997,209.000000,219.149994,205.965652,458370
2017-09-26,215.399994,221.500000,215.399994,217.899994,204.790848,79200
2017-09-27,217.850006,217.850006,209.100006,210.399994,197.742065,93956
2017-09-28,213.500000,215.800003,207.949997,208.800003,196.238312,169352
2017-09-29,208.850006,224.199997,208.850006,210.399994,197.742065,215391
2017-10-03,212.000000,214.449997,210.850006,211.899994,199.151810,55850
2017-10-04,213.199997,215.250000,210.750000,212.699997,199.903687,103662
2017-10-05,213.899994,217.699997,212.850006,216.250000,203.240097,53949
2017-10-06,218.000000,221.399994,217.250000,219.050003,205.871658,140719
2017-10-09,219.000000,220.000000,214.300003,216.100006,203.099152,77636
2017-10-10,217.000000,217.199997,213.500000,215.399994,202.441254,73448
2017-10-11,218.800003,219.000000,211.600006,213.600006,200.749557,102016
2017-10-12,216.000000,226.800003,215.100006,225.350006,211.792648,263567
2017-10-13,227.000000,235.000000,225.199997,232.699997,218.700470,252007
2017-10-16,235.000000,236.949997,230.550003,233.699997,219.640320,158899
2017-10-17,235.750000,244.199997,232.600006,241.649994,227.112015,151672
2017-10-18,242.000000,246.250000,241.000000,243.199997,228.568771,134023
2017-10-19,244.850006,249.600006,243.699997,247.500000,232.610062,98292
2017-10-23,245.199997,272.000000,245.199997,264.899994,248.963257,433036
2017-10-24,271.350006,278.000000,264.399994,266.600006,250.561005,484701
2017-10-25,271.500000,273.000000,261.649994,268.850006,252.675629,194323
2017-10-26,267.950012,270.399994,263.000000,266.000000,249.997086,1336010
2017-10-27,267.000000,273.500000,266.250000,270.299988,254.038345,167222
2017-10-30,270.299988,277.899994,267.200012,276.750000,260.100342,197817
2017-10-31,275.950012,277.000000,268.399994,271.399994,255.072220,178675
2017-11-01,274.000000,284.399994,270.200012,282.200012,265.222504,274553
2017-11-02,286.799988,286.799988,275.500000,279.799988,262.966858,169083
2017-11-03,282.750000,282.750000,269.000000,273.750000,257.280823,239862
2017-11-06,274.850006,276.299988,269.250000,272.049988,255.683121,202531
2017-11-07,284.700012,287.000000,271.549988,274.500000,257.985718,448329
2017-11-08,279.399994,279.399994,267.750000,270.500000,254.226349,102463
2017-11-09,272.250000,272.950012,260.149994,265.649994,249.668137,205072
2017-11-10,264.950012,268.750000,260.600006,262.500000,246.707642,244997
2017-11-13,263.000000,265.000000,254.199997,255.149994,239.799820,221819
2017-11-14,254.300003,258.899994,249.199997,250.750000,235.664536,87871
2017-11-15,252.000000,255.800003,245.800003,249.250000,234.254791,111319
2017-11-16,250.300003,263.000000,250.000000,261.000000,245.297897,230644
2017-11-17,264.000000,266.350006,260.600006,262.549988,246.754623,171926
2017-11-20,264.100006,272.000000,262.600006,268.899994,252.722595,283961
2017-11-21,270.899994,273.000000,265.500000,267.200012,251.124924,152509
2017-11-22,268.149994,269.750000,264.549988,268.250000,252.111755,149010
2017-11-23,267.600006,273.399994,266.549988,270.100006,253.850449,162056
2017-11-24,268.000000,273.399994,268.000000,271.799988,255.448120,154717
2017-11-27,272.000000,278.350006,270.799988,277.299988,260.617279,249684
2017-11-28,278.000000,289.000000,275.600006,285.649994,268.464905,476259
2017-11-29,283.000000,288.299988,278.100006,279.450012,262.637939,218024
2017-11-30,279.000000,288.450012,276.000000,286.299988,269.075806,209205
2017-12-01,286.000000,286.500000,274.450012,275.700012,259.113525,164477
2017-12-04,277.000000,278.399994,267.049988,271.500000,255.166183,139857
2017-12-05,268.799988,272.500000,266.049988,271.750000,255.401184,81496
2017-12-06,270.000000,273.899994,263.950012,265.350006,249.386215,101309
2017-12-07,264.100006,272.000000,264.100006,270.450012,254.179398,104416
2017-12-08,274.799988,278.200012,271.100006,272.450012,256.059052,160705
2017-12-11,272.500000,276.750000,270.700012,271.799988,255.448120,81685
2017-12-12,270.799988,271.750000,265.700012,267.049988,250.983902,54537
2017-12-13,265.000000,266.899994,255.800003,258.149994,242.619339,91238
2017-12-14,260.000000,264.500000,252.100006,262.950012,247.130600,105528
2017-12-15,268.149994,269.000000,262.799988,264.149994,248.258392,71888
2017-12-18,265.000000,267.750000,250.149994,262.850006,247.036621,125010
2017-12-19,263.100006,269.299988,263.100006,266.250000,250.232056,88844
2017-12-20,266.399994,271.500000,265.549988,268.299988,252.158722,69185
2017-12-21,269.200012,278.100006,266.399994,276.450012,259.818420,136228
2017-12-22,278.899994,280.750000,272.549988,273.500000,257.045868,139908
2017-12-26,274.799988,277.000000,273.049988,273.649994,257.186859,73853
2017-12-27,274.000000,280.649994,272.600006,274.500000,257.985718,253489
2017-12-28,275.500000,276.149994,270.049988,271.100006,254.790283,98170
2017-12-29,273.149994,283.600006,272.950012,282.549988,265.551422,267010
2018-01-01,284.000000,293.049988,279.399994,285.149994,267.994965,247718
2018-01-02,285.500000,286.950012,276.000000,278.049988,261.322144,360003
2018-01-03,280.450012,282.000000,277.000000,278.200012,261.463135,86625
2018-01-04,279.750000,282.100006,277.100006,280.649994,263.765717,65026
2018-01-05,279.399994,285.600006,278.250000,280.149994,263.295776,113257
2018-01-08,283.000000,284.799988,279.899994,283.350006,266.303284,255548
2018-01-09,284.799988,291.000000,280.250000,289.149994,271.754364,184201
2018-01-10,291.000000,299.200012,291.000000,293.500000,275.842651,401628
2018-01-11,293.700012,296.299988,290.000000,291.649994,274.103943,184355
2018-01-12,297.000000,303.799988,290.649994,294.600006,276.876465,367823
2018-01-15,295.000000,298.000000,290.500000,291.700012,274.150940,73515
2018-01-16,292.100006,293.149994,280.200012,282.100006,265.128510,134984
2018-01-17,281.100006,291.700012,274.250000,290.399994,272.929138,139903
